crash_id,bus,heavy_truck,articulated_truck
20201249,No,No,No
20202172,No,No,No
20201151,No,No,No
20202020,No,No,No
20201226,Yes,No,No
20205028,No,No,No
20201133,No,No,No
20202147,No,No,No
20204035,No,No,No
20201072,No,No,Yes
20203089,No,No,No
20202151,No,No,No
20201231,No,No,No
20202168,No,No,No
20201023,No,No,No
20201070,No,No,No
20201095,No,No,No
20205129,No,No,No
20205118,No,No,No
20205009,No,No,No
20203235,No,No,No
20202111,No,No,No
20204071,No,Yes,No
20204019,No,No,No
20205116,No,No,No
20201158,No,No,No
20201034,No,No,No
20202025,No,No,No
20201035,No,No,No
20201207,No,No,No
20201229,No,No,No
20201104,No,No,No
20203199,No,No,No
20203124,No,No,No
20201213,No,No,No
20201189,No,No,No
20203153,No,No,No
20201088,No,No,Yes
20202157,No,No,No
20201092,No,No,No
20203057,No,No,No
20206014,No,No,No
20203212,No,No,No
20202128,No,No,No
20202156,No,No,No
20202032,No,No,No
20202177,No,No,No
20206012,No,No,No
20202015,No,No,No
20201003,No,No,No
20207024,No,No,No
20201066,No,No,No
20203194,No,No,No
20207002,No,No,No
20206028,No,No,No
20203142,No,No,No
20203064,No,No,No
20203106,No,No,No
20203184,No,No,No
20203206,No,No,No
20205002,No,No,No
20202065,No,No,No
20203188,No,No,No
20205098,No,No,No
20201162,No,No,Yes
20207001,No,No,No
20203030,No,No,No
20202099,No,No,No
20202035,No,No,No
20202090,No,No,No
20201239,No,No,No
20206018,Yes,No,No
20203123,No,No,No
20205027,No,Yes,No
20205074,No,Yes,Yes
20201126,No,No,No
20203132,No,No,No
20205130,No,No,No
20207028,No,No,No
20202106,No,No,No
20201241,Yes,No,No
20203236,No,Yes,No
20205111,No,No,No
20202075,No,No,No
20203234,No,No,No
20204037,No,No,No
20203033,No,No,No
20201044,No,No,No
20203094,No,No,No
20205015,No,No,No
20201204,No,No,No
20203157,No,No,No
20201187,No,No,No
20203135,No,No,No
20201137,No,No,No
20204082,No,No,No
20201056,No,No,No
20203171,No,No,No
20202145,No,No,No
20201140,No,No,No
20203198,No,No,No
20201138,No,Yes,Yes
20201007,No,No,No
20203043,No,No,Yes
20201016,No,Yes,No
20204036,No,No,No
20202069,No,No,No
20207019,No,No,No
20205050,No,No,No
20202176,No,No,No
20207011,No,No,No
20205072,No,No,No
20203029,No,No,No
20205093,No,No,No
20202023,No,Yes,No
20203093,No,No,Yes
20208003,No,No,No
20201159,No,Yes,No
20201063,No,Yes,No
20201087,No,No,No
20203018,No,No,No
20206020,No,No,No
20205031,No,No,No
20202091,No,No,No
20202159,No,No,No
20203005,No,No,No
20203042,No,No,No
20203209,No,No,No
20205117,No,No,No
20203109,No,No,No
20201102,No,No,No
20205025,No,No,No
20201195,No,No,No
20204069,No,No,No
20201224,No,No,No
20201084,No,No,No
20201198,No,No,No
20203107,No,No,No
20201040,No,No,No
20204039,No,No,No
20201240,No,No,No
20204063,No,No,No
20204022,No,No,No
20203245,Yes,No,No
20203035,No,No,No
20203001,No,No,No
20205056,No,No,No
20202050,No,Yes,No
20202116,No,No,No
20202122,No,No,No
20202101,No,No,No
20203056,No,No,No
20203210,No,No,No
20202014,No,No,No
20203243,No,No,No
20201080,No,No,Yes
20201120,No,No,No
20205133,No,No,No
20203046,No,No,No
20201130,No,No,No
20204076,No,No,No
20201211,No,No,No
20203225,No,Yes,No
20206015,No,Yes,No
20203122,No,No,No
20202076,No,No,No
20201135,No,No,No
20203081,No,No,No
20205081,No,No,No
20205032,No,Yes,No
20204075,No,Yes,No
20207025,No,No,No
20204085,No,Yes,No
20204034,No,No,No
20201163,No,No,Yes
20205033,No,No,Yes
20201172,No,No,No
20201181,Yes,No,No
20204017,No,No,No
20203241,No,No,No
20202154,No,No,No
20203108,No,No,Yes
20205036,No,No,No
20203187,No,No,No
20202089,No,No,No
20203136,No,No,No
20203009,No,No,No
20202084,No,No,No
20201101,No,No,No
20201094,No,No,No
20203008,No,No,No
20201124,No,No,No
20205064,No,No,No
20203217,No,No,No
20203037,No,No,No
20203075,No,No,No
20203204,No,No,No
20203249,No,No,No
20202034,No,Yes,No
20201041,No,No,No
20205019,No,Yes,No
20201257,No,No,No
20205052,No,No,No
20205073,No,No,No
20207020,No,No,No
20207023,No,No,No
20202110,No,No,No
20202093,No,No,No
20201125,No,No,No
20201062,No,No,No
20201067,No,No,No
20205125,No,No,No
20203060,No,No,No
20202195,No,No,No
20203101,No,No,No
20201142,No,No,No
20205053,No,No,No
20203080,No,No,No
20203041,No,No,No
20207006,No,No,No
20202114,No,No,No
20203096,No,No,No
20204011,No,No,No
20202164,No,No,No
20203218,No,No,No
20201220,No,No,No
20201234,No,No,No
20201004,No,No,Yes
20202012,No,No,No
20201258,No,No,No
20201252,No,No,No
20201026,No,No,No
20205022,No,No,No
20202119,No,No,No
20201052,No,No,No
20203229,No,Yes,No
20202193,No,No,Yes
20203079,No,No,No
20204050,No,No,No
20201233,No,No,Yes
20201146,No,No,No
20205065,No,No,No
20202028,No,No,No
20203127,No,No,No
20205123,No,No,No
20203077,No,No,No
20202171,No,No,No
20201039,No,No,No
20205071,No,No,No
20201129,No,No,No
20201031,No,No,Yes
20201177,No,No,No
20202178,No,No,No
20205120,No,No,No
20201218,No,No,No
20203121,No,No,No
20201193,No,No,No
20205063,No,No,No
20204015,No,No,No
20205094,No,No,No
20205057,No,No,No
20206027,No,No,Yes
20202108,No,No,No
20203087,No,No,No
20203125,No,No,Yes
20202007,No,No,No
20201131,No,No,Yes
20203020,No,No,No
20203165,No,No,No
20202022,No,No,No
20202051,No,No,No
20203045,No,Yes,No
20201169,No,No,No
20201238,No,No,No
20203104,No,No,No
20201086,No,No,No
20201225,No,No,Yes
20204007,No,No,No
20205066,No,No,No
20201150,No,No,No
20203246,No,No,No
20201219,No,No,No
20201191,No,No,No
20202139,No,No,No
20203031,No,No,No
20203112,No,No,Yes
20207018,No,No,No
20201188,No,No,No
20202038,No,No,No
20204047,No,No,No
20203090,No,No,No
20201136,No,No,No
20203004,No,No,Yes
20202029,No,No,No
20203126,No,No,No
20201174,No,No,No
20201208,No,No,No
20205018,No,No,No
20201019,No,Yes,No
20205091,No,No,No
20204046,No,No,No
20203202,No,No,No
20203208,No,No,No
20202169,No,No,No
20204028,No,No,No
20202046,No,No,No
20205026,No,No,No
20205007,No,No,No
20201001,No,No,No
20203066,No,No,No
20205024,No,No,No
20202129,No,No,No
20202019,No,No,No
20202073,No,No,No
20202153,No,No,No
20203115,No,No,No
20203088,No,Yes,No
20205047,No,No,No
20202191,No,No,No
20205075,No,No,No
20206006,No,No,No
20203189,No,No,No
20201194,No,Yes,No
20203025,No,No,No
20203086,No,No,Yes
20203161,No,No,No
20202081,No,No,No
20203168,No,No,No
20202140,No,No,No
20205058,No,No,No
20201079,No,No,No
20204025,No,No,No
20202125,No,No,Yes
20204079,No,No,No
20202144,No,No,No
20203065,No,No,No
20201009,No,No,No
20203100,No,No,No
20203069,No,No,No
20201036,No,No,Yes
20208004,No,No,No
20205016,No,No,No
20204033,No,No,No
20201222,No,No,No
20201053,No,No,No
20201061,No,No,No
20203061,No,No,No
20203215,No,No,No
20201082,No,No,Yes
20203023,No,No,No
20205078,No,No,No
20201122,No,No,No
20204006,No,No,Yes
20202186,No,No,No
20203078,No,No,No
20201013,No,No,No
20203120,No,No,Yes
20207027,No,No,No
20201176,No,No,No
20201152,No,No,No
20203028,No,No,No
20202121,No,No,No
20204078,No,No,No
20201068,No,Yes,No
20201014,No,No,Yes
20202183,No,No,No
20203003,No,No,No
20202002,No,Yes,No
20201149,No,No,No
20203221,No,No,No
20205080,No,No,No
20201184,No,No,No
20205046,No,No,No
20206004,No,No,No
20203248,No,No,No
20202057,No,Yes,No
20201141,No,No,No
20205097,No,No,No
20201214,No,No,No
20201010,No,No,No
20201127,No,No,Yes
20203054,No,No,No
20201057,No,No,No
20205034,No,No,No
20205008,No,No,No
20201099,No,Yes,No
20201246,No,No,No
20202006,No,No,No
20203138,No,No,No
20203091,No,No,No
20204041,No,No,No
20202138,No,No,No
20202162,No,No,Yes
20206017,No,No,No
20201029,No,No,No
20203192,No,No,Yes
20201256,No,Yes,No
20205038,No,No,No
20203240,No,No,No
20201216,No,No,Yes
20202077,No,No,No
20205070,No,Yes,No
20202135,No,No,No
20202182,No,No,No
20202181,No,Yes,No
20203140,No,No,No
20202017,No,No,No
20202005,No,No,No
20205103,No,No,No
20202042,No,No,No
20202027,No,No,No
20203186,No,No,No
20201077,No,No,No
20203231,No,No,No
20203150,No,No,No
20204058,No,No,No
20202155,No,No,No
20202173,No,No,No
20202074,No,No,No
20201183,No,No,No
20205006,No,No,No
20205126,No,No,No
20201168,No,No,No
20205062,No,No,No
20203085,No,No,No
20204027,No,No,No
20202055,No,No,Yes
20204014,No,No,No
20202146,No,No,No
20204045,No,No,No
20204077,No,No,No
20204064,No,No,No
20205076,No,No,No
20202113,No,No,No
20202030,No,No,No
20203082,No,Yes,No
20205113,No,No,No
20203026,No,No,No
20201192,No,No,No
20204024,No,No,No
20203145,No,No,No
20204056,No,No,No
20203151,No,No,No
20203170,No,No,No
20204051,No,No,No
20201221,No,No,No
20201109,No,No,No
20201113,No,No,No
20202148,No,No,No
20201117,No,No,No
20201083,No,No,No
20202117,No,No,No
20204057,No,No,No
20203182,No,No,No
20201260,No,No,No
20203180,No,No,Yes
20201097,No,No,No
20204026,No,No,No
20202165,No,No,No
20203059,No,No,No
20201248,No,No,No
20203169,No,No,No
20201147,No,No,Yes
20202043,No,No,No
20202067,No,No,No
20203183,No,No,No
20205012,No,No,No
20201228,No,Yes,No
20203174,No,No,No
20203073,No,No,No
20201017,No,No,No
20201227,No,No,No
20203141,No,No,No
20202036,No,No,No
20204070,No,No,No
20204002,No,No,No
20206001,No,No,Yes
20202137,No,Yes,No
20203016,No,No,No
20206013,No,No,No
20204055,No,No,No
20202001,No,No,No
20201028,No,No,No
20202149,No,No,Yes
20201156,No,No,No
20202010,No,No,No
20201005,No,No,No
20201055,No,No,No
20207012,No,No,No
20204043,No,No,No
20201161,No,No,No
20203019,No,Yes,No
20202120,No,No,No
20202021,No,No,No
20205084,No,No,No
20203154,No,No,No
20201230,No,No,No
20201089,No,No,No
20203247,No,No,No
20207016,No,No,No
20203044,No,No,No
20201108,No,No,Yes
20205021,No,Yes,No
20205003,No,No,No
20202078,No,No,No
20205115,No,No,No
20202150,No,No,Yes
20202112,No,No,No
20207014,No,No,No
20201115,No,No,No
20202103,No,No,No
20203102,No,No,No
20206007,No,No,No
20201020,No,No,No
20204023,No,No,No
20201069,No,Yes,No
20201030,No,No,No
20201235,No,No,No
20205085,No,No,No
20202185,No,No,No
20202136,No,Yes,No
20205107,No,No,No
20201157,No,No,No
20202152,No,No,No
20205088,No,No,No
20201050,No,No,No
20202179,No,No,No
20204042,No,No,No
20203133,No,No,No
20202031,No,No,No
20202052,No,No,No
20204009,Yes,No,No
20203216,No,No,No
20203219,No,No,No
20201128,No,No,No
20201074,No,No,No
20206031,No,No,No
20205060,No,No,No
20201139,No,No,No
20201261,No,No,No
20207021,No,No,No
20201123,No,No,Yes
20201049,No,No,No
20201015,No,Yes,No
20203251,No,No,No
20206002,No,No,No
20202048,No,No,Yes
20203034,No,No,No
20201054,No,No,No
20201018,No,No,No
20202003,No,No,No
20204031,No,No,No
20203067,No,No,Yes
20204018,No,No,No
20203110,No,No,No
20201103,No,Yes,No
20202107,No,No,No
20203166,No,No,No
20201024,No,No,No
20201206,No,No,No
20202142,No,No,Yes
20201203,No,Yes,No
20201075,No,No,No
20206009,No,No,No
20202045,No,No,No
20204059,No,No,No
20205132,No,No,No
20203200,No,No,No
20205090,No,No,No
20205037,No,No,No
20201111,No,No,No
20202158,No,No,No
20202167,No,No,Yes
20202040,No,No,No
20201107,No,No,No
20203224,No,No,Yes
20203147,No,No,No
20202184,No,No,No
20201190,No,Yes,No
20201245,No,No,No
20204083,No,No,No
20203207,No,No,No
20201259,No,No,No
20202068,No,No,No
20201178,No,No,Yes
20203196,No,No,No
20206016,No,No,No
20206008,No,No,No
20201105,No,No,No
20201171,No,No,No
20202161,No,No,No
20205010,No,No,No
20202085,No,No,No
20206026,No,No,No
20201199,No,Yes,No
20201085,No,No,No
20206024,No,No,No
20201027,No,No,Yes
20202024,No,No,No
20203092,No,No,No
20206029,Yes,No,No
20204080,No,No,No
20204049,No,No,Yes
20205011,No,No,No
20201076,No,No,No
20203227,No,No,No
20201012,No,No,No
20205137,No,No,No
20204038,No,No,No
20202174,No,No,Yes
20205122,No,No,No
20201048,No,No,No
20202054,No,No,No
20203242,No,No,No
20201210,No,No,No
20204016,No,No,No
20202192,No,No,No
20201179,No,No,No
20205082,No,No,No
20202115,No,Yes,No
20205079,No,No,Yes
20203022,No,No,Yes
20202083,No,No,No
20204062,No,No,No
20202026,No,No,No
20201254,No,No,No
20201160,No,No,No
20202104,No,No,No
20205131,No,No,No
20201134,No,Yes,No
20202086,No,No,No
20202126,No,No,No
20202011,No,No,No
20202047,No,No,No
20202064,No,No,No
20201060,No,No,No
20205087,No,No,No
20206021,No,No,No
20201046,No,No,No
20203149,No,Yes,No
20204052,No,No,No
20202194,No,No,No
20207010,No,No,No
20205121,No,No,No
20191119,No,No,No
20192173,No,No,No
20193073,No,No,No
20192170,No,No,No
20197003,No,No,No
20194003,No,No,No
20191322,No,No,No
20193148,No,No,Yes
20192171,No,No,No
20192038,No,No,No
20194038,No,No,No
20195069,No,No,No
20193071,No,No,No
20193006,No,No,Yes
20194020,No,No,No
20194053,No,No,Yes
20197018,No,No,No
20193115,No,No,No
20197021,No,No,No
20191214,No,No,No
20192073,No,No,No
20191117,No,No,No
20191169,No,No,No
20191207,No,No,No
20192176,No,Yes,No
20198001,No,No,No
20191012,No,No,No
20194030,No,No,No
20192130,No,No,No
20191066,No,No,No
20195135,No,No,No
20191133,No,No,No
20191089,No,No,No
20194050,No,No,No
20193168,No,No,No
20191125,No,No,No
20191078,No,No,No
20192016,No,No,No
20191071,No,No,No
20195043,No,No,No
20195073,No,No,No
20191274,No,No,No
20196003,No,No,No
20192149,No,No,Yes
20197016,No,No,No
20195106,No,No,No
20194051,No,No,No
20195074,No,No,Yes
20194068,No,No,No
20192152,No,No,No
20192072,No,No,No
20191171,No,No,No
20193015,No,No,No
20195142,No,No,No
20191035,No,No,No
20192151,No,No,No
20194076,No,Yes,No
20192247,No,Yes,Yes
20193029,No,Yes,No
20192239,No,No,No
20192104,No,No,No
20192039,No,No,No
20196023,No,No,No
20192226,No,No,No
20193060,No,No,No
20191096,No,No,No
20191076,No,No,No
20195116,No,No,No
20194072,No,No,Yes
20191200,No,No,No
20193004,No,No,No
20192233,No,No,No
20191026,No,No,No
20192082,No,No,No
20193090,No,No,No
20191248,No,No,No
20197020,No,No,No
20196011,No,No,No
20191321,No,No,No
20193009,No,No,No
20191250,No,No,No
20191256,No,No,No
20193099,No,No,No
20195063,No,No,No
20191105,No,No,No
20194032,No,No,No
20194014,No,No,Yes
20191261,No,No,No
20193127,No,No,No
20195119,No,No,Yes
20193069,No,No,No
20191120,No,No,No
20197010,No,No,No
20194067,No,No,No
20195081,No,No,No
20193134,No,No,No
20196010,No,No,No
20192096,No,No,No
20194055,No,No,No
20191127,No,No,No
20191209,No,No,No
20191057,No,No,No
20192129,No,No,No
20193139,No,No,No
20191154,No,No,No
20192052,No,No,Yes
20192078,No,No,No
20193052,No,No,No
20191262,No,No,No
20194080,No,No,No
20191313,No,Yes,No
20191063,No,No,No
20194086,No,No,Yes
20193123,No,No,No
20192208,No,No,No
20192087,No,No,No
20191296,No,No,No
20192127,No,No,Yes
20193177,No,No,No
20193167,No,No,No
20195099,No,No,No
20194061,No,No,No
20193013,No,No,No
20191004,No,No,No
20191213,No,No,No
20191215,No,No,No
20193129,No,Yes,No
20193053,No,No,No
20191092,No,No,No
20194092,No,No,No
20191232,No,No,No
20194084,No,No,No
20195105,No,No,No
20192107,No,No,No
20195120,No,No,No
20193153,No,No,No
20191158,No,No,No
20192147,No,No,No
20194077,No,No,Yes
20192203,No,No,No
20191151,No,No,No
20191087,No,No,No
20195016,No,No,No
20191303,No,No,No
20192219,No,No,No
20192216,No,No,No
20192206,No,Yes,No
20195122,No,No,No
20194029,No,No,No
20195084,No,No,No
20191283,No,No,Yes
20191305,No,No,No
20194059,No,No,No
20192027,No,No,No
20191101,Yes,No,No
20193048,No,No,No
20193023,No,No,No
20191128,No,No,No
20192172,No,No,No
20194042,No,No,No
20191141,No,No,Yes
20192084,No,No,No
20191230,No,Yes,No
20192020,No,No,Yes
20193046,No,No,No
20192112,No,No,No
20195026,No,No,No
20193064,No,No,No
20194104,No,No,No
20194110,No,No,No
20191324,No,No,No
20191075,No,No,No
20196002,No,No,Yes
20194097,No,No,Yes
20192186,No,No,No
20193179,No,No,No
20192003,No,No,No
20191291,No,No,No
20194098,No,No,No
20191007,No,No,No
20191132,No,No,No
20191263,No,No,No
20193183,No,No,No
20195098,No,No,No
20192217,No,No,No
20193102,No,No,No
20192137,No,Yes,No
20198002,No,No,No
20192131,No,No,No
20191307,No,No,No
20193180,No,No,No
20191023,No,No,No
20192224,No,No,No
20192245,No,No,No
20194025,No,Yes,No
20191061,No,No,No
20191088,No,No,No
20194008,No,No,No
20191006,No,No,No
20193137,No,No,No
20191072,No,No,No
20193188,No,No,No
20194048,No,No,No
20193103,No,No,No
20191060,No,No,No
20194079,No,No,No
20192019,No,No,No
20193083,No,No,No
20192165,No,Yes,No
20192118,No,No,No
20191167,No,No,No
20196021,No,No,No
20191136,No,No,No
20193176,No,No,No
20193042,No,No,No
20191260,No,No,No
20192047,No,No,No
20191028,No,No,No
20192227,No,No,No
20193151,No,No,No
20192174,No,No,No
20193159,No,No,No
20194013,No,No,No
20192238,No,No,No
20193096,No,No,No
20192162,No,No,No
20191281,No,No,No
20197024,No,No,No
20191199,No,No,Yes
20193130,No,No,No
20192155,No,No,No
20195027,No,Yes,No
20194011,No,No,No
20193187,No,No,No
20195038,No,No,No
20191257,No,No,No
20192237,No,No,No
20193117,No,No,No
20195009,No,No,No
20192077,No,No,No
20191195,Yes,No,No
20191193,Yes,Yes,No
20191273,No,Yes,No
20193146,No,Yes,No
20191183,No,No,No
20193097,No,No,No
20192213,No,Yes,No
20191175,No,Yes,No
20191113,No,No,No
20193161,No,Yes,No
20195061,No,No,No
20195139,No,No,No
20192157,No,No,No
20193194,No,No,No
20192060,No,No,No
20191039,No,No,No
20193119,No,No,No
20192048,No,No,No
20192205,No,No,No
20191285,No,Yes,No
20193113,No,No,No
20191202,No,No,No
20195060,No,No,No
20192228,No,No,No
20191312,No,No,No
20193032,No,No,No
20191191,No,No,No
20191043,No,No,No
20191176,No,No,No
20197013,No,No,No
20191112,No,No,No
20191277,No,No,No
20193040,No,No,No
20195023,No,No,No
20192197,No,No,No
20192028,No,No,No
20191150,No,No,No
20191240,No,No,No
20191162,No,No,No
20193089,No,No,No
20195052,No,No,No
20191212,No,No,No
20193124,No,No,No
20191222,No,No,No
20191282,No,No,No
20191099,No,No,No
20193056,No,No,No
20193154,No,No,No
20195017,No,No,Yes
20191020,No,No,Yes
20193178,No,No,No
20191170,No,No,No
20193045,No,No,No
20192229,No,No,No
20191229,No,No,No
20194022,No,No,No
20196016,No,No,No
20191048,No,No,No
20193132,No,No,No
20192158,No,Yes,No
20192091,No,No,No
20191223,No,No,No
20195064,No,No,No
20191148,No,No,No
20193145,No,No,No
20192026,No,No,No
20195091,Yes,No,No
20191287,No,No,No
20193114,No,No,No
20191116,No,No,No
20191203,No,No,No
20192004,No,No,No
20193173,No,No,No
20192164,No,No,No
20191115,No,No,Yes
20192070,No,No,No
20195080,No,No,No
20195019,No,No,No
20191276,No,No,No
20193085,No,No,No
20196005,No,No,No
20191073,No,No,No
20192142,No,No,No
20193017,No,No,No
20193080,No,No,No
20198004,No,No,Yes
20191098,No,No,No
20195056,No,No,No
20194085,No,No,No
20193067,No,No,No
20193074,No,No,Yes
20192008,No,No,No
20193105,No,No,No
20191329,No,No,No
20191016,No,No,No
20193118,No,No,Yes
20191015,No,No,Yes
20192062,No,No,Yes
20193049,No,No,No
20195013,No,No,No
20193078,No,No,No
20192207,No,No,No
20191168,No,No,No
20191102,No,No,No
20191279,No,No,No
20195140,No,No,No
20194096,No,No,No
20192083,No,No,No
20193116,No,No,No
20193150,No,No,No
20193186,No,No,No
20193010,No,No,No
20191246,No,No,No
20192049,No,No,No
20191093,No,No,No
20193036,No,No,No
20196019,No,No,No
20194089,No,No,No
20195070,No,No,No
20193088,No,No,No
20191163,No,No,No
20191110,No,No,No
20192144,No,No,No
20193166,No,No,No
20192138,No,No,No
20193147,No,No,Yes
20197019,No,No,No
20193135,No,No,No
20192209,No,No,No
20192031,No,No,No
20193126,No,No,No
20193021,No,No,Yes
20192053,No,No,No
20192156,No,No,No
20191309,No,No,No
20194065,No,No,No
20195097,No,No,No
20191293,No,No,No
20191216,No,No,No
20195127,No,No,No
20191326,No,No,No
20191254,No,No,No
20192011,No,No,No
20191189,No,No,No
20193008,No,Yes,No
20191111,No,No,No
20194018,No,Yes,No
20193024,No,No,No
20193016,No,No,No
20195086,No,No,No
20195144,No,No,No
20191064,No,No,No
20193152,No,No,No
20191085,No,No,No
20191186,No,No,No
20193027,No,No,No
20192014,No,No,No
20196001,No,No,No
20193072,No,No,No
20191149,No,No,No
20192056,No,No,No
20195147,No,No,No
20193084,No,No,No
20193001,No,No,No
20191114,No,No,No
20191156,No,No,No
20195125,No,No,No
20191090,No,No,No
20195094,No,No,No
20191206,No,No,No
20191029,No,No,No
20194054,No,No,No
20194047,No,No,No
20194101,No,No,Yes
20191164,No,No,No
20191269,No,No,No
20193162,No,No,Yes
20192150,No,No,No
20193142,No,No,No
20191034,No,No,No
20192128,No,No,No
20197008,No,No,No
20191097,No,No,No
20191244,Yes,No,No
20191228,No,No,No
20194083,No,Yes,No
20195092,No,No,No
20191311,No,No,No
20193025,No,No,Yes
20195003,Yes,No,No
20195059,No,No,No
20191268,No,No,No
20191278,No,No,No
20193022,No,Yes,No
20195112,No,No,No
20195042,No,No,No
20191320,No,No,No
20195037,No,No,No
20192090,No,No,No
20191070,No,Yes,Yes
20197001,No,No,No
20191095,No,No,No
20193106,No,No,No
20193028,No,No,No
20196017,No,No,No
20192022,No,No,No
20192121,No,No,No
20193039,No,No,No
20193076,No,No,No
20195150,No,No,No
20192071,No,No,No
20191302,No,No,No
20196006,No,No,Yes
20191165,No,Yes,No
20194106,No,No,No
20195031,No,No,No
20193018,No,No,No
20194039,No,No,No
20191160,No,No,No
20192074,No,No,No
20193136,No,No,No
20191301,No,No,No
20192244,No,No,No
20191124,No,No,Yes
20191058,No,No,No
20194021,No,No,No
20192064,No,No,No
20195108,No,No,No
20193034,No,No,No
20191086,No,No,No
20196013,No,No,No
20194015,No,No,No
20193155,No,No,No
20194012,No,No,No
20192210,No,No,No
20192154,No,No,No
20191083,No,No,No
20193189,No,No,Yes
20192063,No,No,No
20191317,No,No,No
20193163,No,No,No
20191144,No,No,No
20195068,No,No,No
20193164,No,No,No
20191327,No,No,No
20193092,No,No,No
20191272,No,No,No
20191310,No,No,No
20192092,No,No,No
20191081,No,No,No
20191143,No,No,No
20192030,Yes,No,Yes
20192089,No,No,No
20192034,No,Yes,No
20193070,No,Yes,No
20193044,No,No,No
20193169,No,No,No
20197015,No,No,No
20195020,No,Yes,No
20191131,No,No,No
20191255,No,No,No
20195039,No,No,No
20194064,No,No,No
20195001,No,Yes,No
20191009,No,No,Yes
20195005,No,No,No
20197026,No,No,No
20197025,No,Yes,No
20192054,No,No,No
20191197,Yes,No,No
20195101,No,No,No
20194087,No,No,No
20193043,No,No,No
20192002,No,No,No
20194034,No,No,No
20192181,No,No,No
20193143,No,No,No
20195141,No,No,No
20191013,No,No,No
20195107,No,No,No
20191137,No,No,Yes
20194100,No,No,No
20191218,No,No,No
20192184,No,Yes,No
20192188,No,Yes,No
20191178,No,Yes,No
20194052,No,No,No
20191297,No,Yes,No
20191146,No,No,No
20191030,No,No,No
20194107,No,No,No
20196008,No,No,No
20191184,No,No,No
20191300,No,No,No
20194006,No,No,No
20195132,No,No,No
20193101,No,Yes,No
20194024,No,No,No
20193125,No,Yes,No
20195033,No,No,No
20192204,No,No,No
20192065,No,No,Yes
20195117,No,No,No
20195126,No,No,No
20192231,No,No,No
20195021,No,No,Yes
20191298,No,No,No
20192199,No,No,No
20193030,No,No,No
20195131,No,No,No
20195058,No,No,No
20195022,No,No,No
20191051,No,No,No
20191077,No,No,No
20194060,No,No,No
20192123,No,No,No
20192006,No,No,No
20194049,No,No,No
20194088,No,No,No
20192010,No,No,No
20192243,No,No,No
20191126,No,No,No
20191280,No,No,No
20193002,No,No,No
20193057,No,No,No
20192201,No,No,No
20192115,No,No,No
20193138,No,No,No
20191208,No,No,No
20195041,No,No,No
20192111,No,No,No
20191019,No,No,No
20193172,No,No,No
20193094,No,No,No
20195148,No,No,No
20195066,No,No,Yes
20191205,No,No,No
20193141,No,No,No
20192075,No,Yes,No
20192218,No,No,No
20197014,No,No,No
20192234,No,No,No
20191243,No,No,No
20191237,No,No,No
20191082,No,No,No
20193185,No,No,No
20197017,No,No,No
20191328,No,No,No
20196009,No,No,No
20196020,No,No,No
20191315,No,No,No
20193065,No,No,Yes
20195045,No,No,No
20191289,No,No,No
20195057,No,No,Yes
20198005,No,No,No
20191236,No,No,No
20192100,No,No,No
20191235,No,No,Yes
20195015,No,No,Yes
20195103,No,No,No
20191194,No,No,Yes
20192166,No,No,No
20193020,No,No,No
20191011,No,Yes,No
20194023,No,No,No
20195134,No,No,No
20193061,No,Yes,No
20192193,No,No,No
20193160,No,No,No
20192240,No,No,No
20195130,No,No,No
20192088,No,No,No
20191109,No,No,No
20191318,No,No,No
20194094,No,No,No
20192116,No,No,No
20191008,No,No,No
20194066,No,No,No
20192035,No,Yes,No
20191253,No,Yes,No
20192099,No,No,No
20196014,No,No,No
20193121,No,No,No
20194069,No,No,No
20192211,No,No,No
20192113,No,No,No
20191217,No,Yes,Yes
20192140,No,No,No
20193195,No,No,No
20191173,No,No,Yes
20194007,No,No,No
20195114,No,No,No
20192191,No,Yes,No
20194016,No,No,No
20192126,No,No,No
20195049,No,No,No
20195025,No,No,No
20193007,No,No,No
20192143,No,No,No
20192032,No,No,No
20192086,No,No,No
20194078,No,No,No
20191027,No,No,No
20192013,No,No,No
20195055,No,Yes,No
20193095,No,No,No
20192175,No,No,No
20191219,No,No,No
20193031,No,No,No
20194037,No,No,No
20192248,No,No,Yes
20192050,No,No,No
20194026,No,No,No
20192105,No,No,No
20196027,No,No,Yes
20191049,No,No,No
20193192,No,No,No
20193059,No,No,No
20194103,No,No,No
20191056,No,Yes,No
20192246,No,No,No
20193066,No,No,No
20191140,No,Yes,No
20194082,No,No,No
20193170,No,No,No
20191091,No,No,No
20195109,No,No,No
20191134,No,Yes,No
20194031,No,No,Yes
20195128,No,Yes,No
20191325,No,No,No
20195129,No,No,No
20192215,No,No,No
20193196,No,No,No
20193112,No,No,No
20192133,No,No,No
20191001,No,No,No
20193012,No,No,No
20191198,No,No,No
20191121,No,No,No
20193174,No,No,No
20197027,No,No,No
20192163,No,No,No
20192094,No,No,Yes
20193104,No,No,Yes
20191130,No,No,No
20193051,No,No,No
20191304,No,No,No
20195007,No,No,No
20192122,No,No,No
20193019,No,No,No
20192095,No,No,No
20197028,No,No,No
20194058,No,No,Yes
20192236,No,No,No
20193037,No,No,No
20192024,No,No,No
20193181,No,No,No
20192059,No,No,Yes
20192001,No,No,No
20194102,No,No,No
20192109,No,No,No
20197005,No,No,No
20194105,No,No,Yes
20191252,No,No,No
20193109,No,No,No
20194005,No,No,No
20195053,No,No,No
20191142,No,No,No
