crash_id,year,month,day_of_week,time_of_day,christmas,easter
20216032,2021,11,Weekend,Day,No,No
20214020,2021,11,Weekend,Day,No,No
20211097,2021,11,Weekend,Day,No,No
20212061,2021,11,Weekend,Day,No,No
20213071,2021,11,Weekend,Night,No,No
20212176,2021,11,Weekend,Night,No,No
20212136,2021,11,Weekend,Night,No,No
20214084,2021,11,Weekend,Night,No,No
20215105,2021,11,Weekend,Night,No,No
20214056,2021,11,Weekend,Day,No,No
20211024,2021,11,Weekend,Day,No,No
20212201,2021,11,Weekend,Night,No,No
20213166,2021,11,Weekend,Night,No,No
20215106,2021,11,Weekend,Night,No,No
20212057,2021,11,Weekday,Day,No,No
20211201,2021,11,Weekday,Day,No,No
20212160,2021,11,Weekday,Day,No,No
20211140,2021,11,Weekday,Day,No,No
20211041,2021,11,Weekday,Day,No,No
20212034,2021,11,Weekday,Day,No,No
20212010,2021,11,Weekday,Day,No,No
20214036,2021,11,Weekday,Day,No,No
20213163,2021,11,Weekday,Night,No,No
20211101,2021,11,Weekday,Night,No,No
20211251,2021,11,Weekday,Night,No,No
20213143,2021,11,Weekday,Night,No,No
20212209,2021,11,Weekday,Night,No,No
20212135,2021,11,Weekday,Day,No,No
20211168,2021,11,Weekday,Day,No,No
20214050,2021,11,Weekday,Day,No,No
20212011,2021,11,Weekday,Day,No,No
20212185,2021,11,Weekday,Day,No,No
20213088,2021,11,Weekday,Day,No,No
20211245,2021,11,Weekday,Day,No,No
20214039,2021,11,Weekday,Day,No,No
20213137,2021,11,Weekday,Day,No,No
20212137,2021,11,Weekday,Night,No,No
20215141,2021,11,Weekday,Night,No,No
20213214,2021,11,Weekday,Night,No,No
20211127,2021,11,Weekday,Night,No,No
20213134,2021,11,Weekday,Night,No,No
20211183,2021,11,Weekday,Night,No,No
20213027,2021,11,Weekday,Night,No,No
20212155,2021,11,Weekday,Night,No,No
20213067,2021,11,Weekday,Night,No,No
20211213,2021,11,Weekday,Day,No,No
20212016,2021,11,Weekday,Day,No,No
20215018,2021,11,Weekday,Day,No,No
20215149,2021,11,Weekday,Day,No,No
20213190,2021,11,Weekday,Day,No,No
20212024,2021,11,Weekday,Day,No,No
20215024,2021,11,Weekday,Day,No,No
20216027,2021,11,Weekday,Night,No,No
20215095,2021,11,Weekday,Night,No,No
20213149,2021,10,Weekday,Night,No,No
20212143,2021,10,Weekday,Night,No,No
20214058,2021,10,Weekday,Day,No,No
20211185,2021,10,Weekday,Day,No,No
20211159,2021,10,Weekday,Day,No,No
20213140,2021,10,Weekday,Day,No,No
20212156,2021,10,Weekday,Day,No,No
20215001,2021,10,Weekday,Day,No,No
20215114,2021,10,Weekday,Day,No,No
20212097,2021,10,Weekday,Day,No,No
20212028,2021,10,Weekday,Day,No,No
20215067,2021,10,Weekday,Day,No,No
20212087,2021,10,Weekday,Day,No,No
20213227,2021,10,Weekend,Night,No,No
20213174,2021,10,Weekend,Night,No,No
20213136,2021,10,Weekend,Night,No,No
20211202,2021,10,Weekend,Night,No,No
20213197,2021,10,Weekend,Night,No,No
20211189,2021,10,Weekend,Night,No,No
20213106,2021,10,Weekday,Day,No,No
20211100,2021,10,Weekday,Day,No,No
20211093,2021,10,Weekday,Day,No,No
20213032,2021,10,Weekday,Day,No,No
20214003,2021,10,Weekday,Night,No,No
20211021,2021,10,Weekday,Night,No,No
20211161,2021,10,Weekend,Night,No,No
20211256,2021,10,Weekend,Night,No,No
20215065,2021,10,Weekend,Day,No,No
20213070,2021,10,Weekend,Day,No,No
20213132,2021,10,Weekend,Day,No,No
20212056,2021,10,Weekend,Day,No,No
20217014,2021,10,Weekend,Day,No,No
20213046,2021,10,Weekend,Day,No,No
20214037,2021,10,Weekend,Day,No,No
20211135,2021,10,Weekend,Day,No,No
20211234,2021,10,Weekend,Day,No,No
20213170,2021,10,Weekend,Day,No,No
20214061,2021,10,Weekend,Day,No,No
20213235,2021,10,Weekend,Day,No,No
20213212,2021,10,Weekend,Day,No,No
20214023,2021,10,Weekend,Day,No,No
20211151,2021,10,Weekend,Day,No,No
20212060,2021,10,Weekend,Day,No,No
20211089,2021,10,Weekend,Night,No,No
20215041,2021,10,Weekend,Night,No,No
20213123,2021,10,Weekend,Night,No,No
20211145,2021,10,Weekend,Night,No,No
20216009,2021,10,Weekend,Night,No,No
20211078,2021,10,Weekend,Night,No,No
20211207,2021,10,Weekend,Night,No,No
20211059,2021,10,Weekend,Night,No,No
20212154,2021,10,Weekend,Night,No,No
20215020,2021,10,Weekend,Night,No,No
20212019,2021,10,Weekend,Day,No,No
20213144,2021,10,Weekend,Day,No,No
20213199,2021,10,Weekend,Day,No,No
20212186,2021,10,Weekend,Day,No,No
20213082,2021,10,Weekend,Day,No,No
20211006,2021,10,Weekend,Day,No,No
20213003,2021,10,Weekend,Day,No,No
20213141,2021,10,Weekend,Day,No,No
20214030,2021,10,Weekend,Day,No,No
20214054,2021,10,Weekend,Night,No,No
20215125,2021,10,Weekend,Night,No,No
20213230,2021,10,Weekday,Night,No,No
20212179,2021,10,Weekday,Night,No,No
20215157,2021,10,Weekday,Day,No,No
20211077,2021,10,Weekday,Day,No,No
20212049,2021,10,Weekday,Day,No,No
20213135,2021,10,Weekday,Day,No,No
20214062,2021,10,Weekday,Day,No,No
20213112,2021,10,Weekday,Day,No,No
20211199,2021,10,Weekday,Day,No,No
20212092,2021,10,Weekday,Day,No,No
20211152,2021,10,Weekday,Day,No,No
20212036,2021,10,Weekday,Day,No,No
20213093,2021,10,Weekday,Night,No,No
20213151,2021,10,Weekday,Night,No,No
20213057,2021,10,Weekday,Night,No,No
20215059,2021,10,Weekday,Day,No,No
20211212,2021,10,Weekday,Day,No,No
20211106,2021,10,Weekday,Day,No,No
20211184,2021,10,Weekday,Day,No,No
20215154,2021,10,Weekday,Day,No,No
20213183,2021,10,Weekday,Night,No,No
20217012,2021,10,Weekday,Night,No,No
20211063,2021,10,Weekday,Night,No,No
20217009,2021,10,Weekday,Night,No,No
20213177,2021,10,Weekday,Day,No,No
20213101,2021,10,Weekday,Day,No,No
20212095,2021,10,Weekday,Day,No,No
20213185,2021,10,Weekday,Day,No,No
20214091,2021,10,Weekday,Night,No,No
20214081,2021,10,Weekday,Night,No,No
20212128,2021,10,Weekday,Night,No,No
20215102,2021,9,Weekday,Day,No,No
20212098,2021,9,Weekday,Day,No,No
20214059,2021,9,Weekday,Day,No,No
20211177,2021,9,Weekday,Day,No,No
20214001,2021,9,Weekday,Day,No,No
20212119,2021,9,Weekday,Day,No,No
20215127,2021,9,Weekend,Night,No,No
20213002,2021,9,Weekend,Night,No,No
20216013,2021,9,Weekday,Day,No,No
20213087,2021,9,Weekend,Night,No,No
20213030,2021,9,Weekend,Night,No,No
20212021,2021,9,Weekend,Night,No,No
20211116,2021,9,Weekend,Day,No,No
20211076,2021,9,Weekend,Day,No,No
20211136,2021,9,Weekend,Day,No,No
20212008,2021,9,Weekend,Day,No,No
20215077,2021,9,Weekend,Day,No,No
20213129,2021,9,Weekend,Day,No,No
20212066,2021,9,Weekend,Day,No,No
20214047,2021,9,Weekend,Day,No,No
20211191,2021,9,Weekend,Day,No,No
20215044,2021,9,Weekend,Night,No,No
20212106,2021,9,Weekend,Night,No,No
20212134,2021,9,Weekend,Night,No,No
20212053,2021,9,Weekend,Night,No,No
20217008,2021,9,Weekend,Day,No,No
20212111,2021,9,Weekend,Day,No,No
20211011,2021,9,Weekend,Day,No,No
20213068,2021,9,Weekend,Day,No,No
20213157,2021,9,Weekend,Day,No,No
20212012,2021,9,Weekend,Day,No,No
20211203,2021,9,Weekend,Day,No,No
20215140,2021,9,Weekend,Day,No,No
20213090,2021,9,Weekend,Night,No,No
20212072,2021,9,Weekday,Night,No,No
20215088,2021,9,Weekday,Night,No,No
20215155,2021,9,Weekday,Day,No,No
20215147,2021,9,Weekday,Day,No,No
20213155,2021,9,Weekday,Day,No,No
20215055,2021,9,Weekday,Day,No,No
20211020,2021,9,Weekday,Day,No,No
20213130,2021,9,Weekday,Day,No,No
20215121,2021,9,Weekday,Day,No,No
20216022,2021,9,Weekday,Day,No,No
20215014,2021,9,Weekday,Day,No,No
20212090,2021,9,Weekday,Day,No,No
20211030,2021,9,Weekday,Day,No,No
20215040,2021,9,Weekday,Night,No,No
20213188,2021,9,Weekday,Night,No,No
20212159,2021,9,Weekday,Night,No,No
20214013,2021,9,Weekday,Night,No,No
20215142,2021,9,Weekday,Night,No,No
20211154,2021,9,Weekday,Day,No,No
20215132,2021,9,Weekday,Day,No,No
20212077,2021,9,Weekday,Day,No,No
20216014,2021,9,Weekday,Day,No,No
20211094,2021,9,Weekday,Day,No,No
20212146,2021,9,Weekday,Day,No,No
20211015,2021,9,Weekday,Night,No,No
20211108,2021,9,Weekday,Day,No,No
20213165,2021,9,Weekday,Day,No,No
20214086,2021,9,Weekday,Day,No,No
20214079,2021,9,Weekday,Day,No,No
20214010,2021,9,Weekday,Day,No,No
20215128,2021,9,Weekday,Day,No,No
20213062,2021,9,Weekday,Day,No,No
20215089,2021,9,Weekday,Day,No,No
20211055,2021,9,Weekday,Night,No,No
20213128,2021,9,Weekday,Night,No,No
20211048,2021,8,Weekday,Night,No,No
20213210,2021,8,Weekday,Day,No,No
20212055,2021,8,Weekday,Day,No,No
20212151,2021,8,Weekday,Day,No,No
20213084,2021,8,Weekday,Day,No,No
20215028,2021,8,Weekday,Day,No,No
20216031,2021,8,Weekday,Day,No,No
20217010,2021,8,Weekday,Day,No,No
20211237,2021,8,Weekday,Day,No,No
20211197,2021,8,Weekend,Night,No,No
20215002,2021,8,Weekend,Night,No,No
20211160,2021,8,Weekend,Night,No,No
20215022,2021,8,Weekend,Night,No,No
20213113,2021,8,Weekday,Day,No,No
20213133,2021,8,Weekday,Day,No,No
20213232,2021,8,Weekday,Day,No,No
20215030,2021,8,Weekday,Day,No,No
20212175,2021,8,Weekday,Day,No,No
20213096,2021,8,Weekday,Day,No,No
20211029,2021,8,Weekday,Day,No,No
20213085,2021,8,Weekday,Day,No,No
20213040,2021,8,Weekday,Day,No,No
20213126,2021,8,Weekday,Night,No,No
20213222,2021,8,Weekday,Night,No,No
20211244,2021,8,Weekend,Night,No,No
20215038,2021,8,Weekend,Night,No,No
20213217,2021,8,Weekend,Day,No,No
20213066,2021,8,Weekend,Day,No,No
20211172,2021,8,Weekend,Day,No,No
20211125,2021,8,Weekend,Night,No,No
20217006,2021,8,Weekend,Night,No,No
20216020,2021,8,Weekend,Night,No,No
20215049,2021,8,Weekend,Night,No,No
20213058,2021,8,Weekend,Night,No,No
20212058,2021,8,Weekend,Night,No,No
20216025,2021,8,Weekend,Night,No,No
20215145,2021,8,Weekend,Night,No,No
20213218,2021,8,Weekend,Night,No,No
20214017,2021,8,Weekend,Night,No,No
20212023,2021,8,Weekend,Day,No,No
20212014,2021,8,Weekend,Day,No,No
20213028,2021,8,Weekend,Day,No,No
20213023,2021,8,Weekend,Day,No,No
20212171,2021,8,Weekend,Day,No,No
20211118,2021,8,Weekday,Day,No,No
20213248,2021,8,Weekday,Day,No,No
20214070,2021,8,Weekday,Day,No,No
20212076,2021,8,Weekday,Day,No,No
20213024,2021,8,Weekday,Night,No,No
20217023,2021,8,Weekday,Night,No,No
20213142,2021,8,Weekday,Night,No,No
20213139,2021,8,Weekday,Night,No,No
20212071,2021,8,Weekday,Night,No,No
20211220,2021,8,Weekday,Day,No,No
20211236,2021,8,Weekday,Day,No,No
20216033,2021,8,Weekday,Day,No,No
20214028,2021,8,Weekday,Day,No,No
20212118,2021,8,Weekday,Day,No,No
20211057,2021,8,Weekday,Night,No,No
20213196,2021,8,Weekday,Day,No,No
20212074,2021,8,Weekday,Day,No,No
20211126,2021,8,Weekday,Day,No,No
20211045,2021,8,Weekday,Day,No,No
20215110,2021,8,Weekday,Day,No,No
20212210,2021,8,Weekday,Day,No,No
20215015,2021,8,Weekday,Night,No,No
20216029,2021,7,Weekday,Night,No,No
20211113,2021,7,Weekday,Day,No,No
20213192,2021,7,Weekday,Day,No,No
20213118,2021,7,Weekday,Day,No,No
20213019,2021,7,Weekday,Day,No,No
20212124,2021,7,Weekday,Day,No,No
20213012,2021,7,Weekday,Day,No,No
20212187,2021,7,Weekday,Day,No,No
20212044,2021,7,Weekday,Day,No,No
20212109,2021,7,Weekday,Day,No,No
20215007,2021,7,Weekday,Day,No,No
20213016,2021,7,Weekend,Night,No,No
20211249,2021,7,Weekend,Night,No,No
20212005,2021,7,Weekend,Night,No,No
20211088,2021,7,Weekend,Night,No,No
20215123,2021,7,Weekend,Night,No,No
20213010,2021,7,Weekend,Night,No,No
20214066,2021,7,Weekend,Night,No,No
20213120,2021,7,Weekend,Night,No,No
20212088,2021,7,Weekend,Night,No,No
20215091,2021,7,Weekday,Day,No,No
20215153,2021,7,Weekday,Day,No,No
20214078,2021,7,Weekday,Day,No,No
20216024,2021,7,Weekday,Day,No,No
20213073,2021,7,Weekday,Day,No,No
20211148,2021,7,Weekday,Day,No,No
20213103,2021,7,Weekday,Day,No,No
20212180,2021,7,Weekday,Night,No,No
20216028,2021,7,Weekday,Night,No,No
20215139,2021,7,Weekend,Night,No,No
20213231,2021,7,Weekend,Night,No,No
20213237,2021,7,Weekend,Night,No,No
20211260,2021,7,Weekend,Night,No,No
20217015,2021,7,Weekend,Night,No,No
20211049,2021,7,Weekend,Day,No,No
20215082,2021,7,Weekend,Day,No,No
20214012,2021,7,Weekend,Day,No,No
20215131,2021,7,Weekend,Day,No,No
20212050,2021,7,Weekend,Day,No,No
20213238,2021,7,Weekend,Day,No,No
20212079,2021,7,Weekend,Day,No,No
20214016,2021,7,Weekend,Day,No,No
20211026,2021,7,Weekend,Day,No,No
20215005,2021,7,Weekend,Day,No,No
20212096,2021,7,Weekend,Night,No,No
20213078,2021,7,Weekend,Night,No,No
20213004,2021,7,Weekend,Night,No,No
20213097,2021,7,Weekend,Night,No,No
20212189,2021,7,Weekend,Night,No,No
20211050,2021,7,Weekend,Night,No,No
20212052,2021,7,Weekend,Night,No,No
20217024,2021,7,Weekend,Night,No,No
20213039,2021,7,Weekend,Day,No,No
20213107,2021,7,Weekend,Day,No,No
20216006,2021,7,Weekend,Day,No,No
20215046,2021,7,Weekend,Night,No,No
20211068,2021,7,Weekend,Night,No,No
20212147,2021,7,Weekday,Night,No,No
20217016,2021,7,Weekday,Night,No,No
20213080,2021,7,Weekday,Day,No,No
20215143,2021,7,Weekday,Day,No,No
20212149,2021,7,Weekday,Day,No,No
20213035,2021,7,Weekday,Day,No,No
20211239,2021,7,Weekday,Day,No,No
20211064,2021,7,Weekday,Day,No,No
20217031,2021,7,Weekday,Day,No,No
20214025,2021,7,Weekday,Day,No,No
20212158,2021,7,Weekday,Day,No,No
20216019,2021,7,Weekday,Night,No,No
20211241,2021,7,Weekday,Night,No,No
20211221,2021,7,Weekday,Night,No,No
20212002,2021,7,Weekday,Night,No,No
20213029,2021,7,Weekday,Night,No,No
20211120,2021,7,Weekday,Day,No,No
20212039,2021,7,Weekday,Day,No,No
20212063,2021,7,Weekday,Day,No,No
20213005,2021,7,Weekday,Night,No,No
20211040,2021,7,Weekday,Night,No,No
20212148,2021,7,Weekday,Night,No,No
20215061,2021,7,Weekday,Night,No,No
20213169,2021,7,Weekday,Day,No,No
20213017,2021,7,Weekday,Day,No,No
20214014,2021,7,Weekday,Day,No,No
20215052,2021,7,Weekday,Day,No,No
20214021,2021,7,Weekday,Day,No,No
20211012,2021,7,Weekday,Day,No,No
20213182,2021,7,Weekday,Day,No,No
20211175,2021,7,Weekday,Day,No,No
20214024,2021,7,Weekday,Day,No,No
20211196,2021,7,Weekday,Day,No,No
20217019,2021,7,Weekday,Night,No,No
20213160,2021,6,Weekday,Night,No,No
20211062,2021,6,Weekday,Night,No,No
20212038,2021,6,Weekday,Night,No,No
20213079,2021,6,Weekday,Day,No,No
20214072,2021,6,Weekday,Day,No,No
20211038,2021,6,Weekday,Day,No,No
20217028,2021,6,Weekday,Day,No,No
20211227,2021,6,Weekday,Day,No,No
20218003,2021,6,Weekday,Day,No,No
20212204,2021,6,Weekday,Day,No,No
20211047,2021,6,Weekend,Night,No,No
20213219,2021,6,Weekend,Night,No,No
20213180,2021,6,Weekend,Night,No,No
20212177,2021,6,Weekend,Night,No,No
20213054,2021,6,Weekday,Day,No,No
20212182,2021,6,Weekday,Day,No,No
20212022,2021,6,Weekday,Day,No,No
20211003,2021,6,Weekday,Day,No,No
20211072,2021,6,Weekday,Day,No,No
20213200,2021,6,Weekday,Day,No,No
20213038,2021,6,Weekday,Day,No,No
20211074,2021,6,Weekday,Night,No,No
20211028,2021,6,Weekend,Night,No,No
20214052,2021,6,Weekend,Night,No,No
20213077,2021,6,Weekend,Day,No,No
20211115,2021,6,Weekend,Day,No,No
20211014,2021,6,Weekend,Day,No,No
20212165,2021,6,Weekend,Day,No,No
20211252,2021,6,Weekend,Night,No,No
20211104,2021,6,Weekend,Night,No,No
20212211,2021,6,Weekend,Night,No,No
20214063,2021,6,Weekend,Night,No,No
20211069,2021,6,Weekend,Night,No,No
20215099,2021,6,Weekend,Night,No,No
20217029,2021,6,Weekend,Day,No,No
20214032,2021,6,Weekend,Day,No,No
20212141,2021,6,Weekend,Day,No,No
20211096,2021,6,Weekend,Day,No,No
20211095,2021,6,Weekend,Day,No,No
20212089,2021,6,Weekend,Day,No,No
20213061,2021,6,Weekend,Day,No,No
20211142,2021,6,Weekend,Day,No,No
20213048,2021,6,Weekend,Day,No,No
20213033,2021,6,Weekend,Night,No,No
20213156,2021,6,Weekday,Night,No,No
20212188,2021,6,Weekday,Day,No,No
20214069,2021,6,Weekday,Day,No,No
20211158,2021,6,Weekday,Day,No,No
20213041,2021,6,Weekday,Day,No,No
20211144,2021,6,Weekday,Day,No,No
20216021,2021,6,Weekday,Day,No,No
20212018,2021,6,Weekday,Day,No,No
20211186,2021,6,Weekday,Day,No,No
20214053,2021,6,Weekday,Night,No,No
20217022,2021,6,Weekday,Night,No,No
20211216,2021,6,Weekday,Night,No,No
20215004,2021,6,Weekday,Night,No,No
20213105,2021,6,Weekday,Night,No,No
20212103,2021,6,Weekday,Day,No,No
20212047,2021,6,Weekday,Day,No,No
20215021,2021,6,Weekday,Day,No,No
20212064,2021,6,Weekday,Day,No,No
20211228,2021,6,Weekday,Day,No,No
20211218,2021,6,Weekday,Day,No,No
20215073,2021,6,Weekday,Day,No,No
20213173,2021,6,Weekday,Day,No,No
20213034,2021,6,Weekday,Day,No,No
20213171,2021,6,Weekday,Night,No,No
20215009,2021,6,Weekday,Night,No,No
20214073,2021,6,Weekday,Night,No,No
20213146,2021,6,Weekday,Night,No,No
20215098,2021,6,Weekday,Night,No,No
20213099,2021,6,Weekday,Day,No,No
20211162,2021,6,Weekday,Day,No,No
20212099,2021,6,Weekday,Day,No,No
20213100,2021,6,Weekday,Day,No,No
20212003,2021,6,Weekday,Day,No,No
20212107,2021,6,Weekday,Day,No,No
20215096,2021,6,Weekday,Day,No,No
20211150,2021,6,Weekday,Day,No,No
20215070,2021,6,Weekday,Day,No,No
20211259,2021,6,Weekday,Day,No,No
20211036,2021,6,Weekday,Day,No,No
20212166,2021,6,Weekday,Day,No,No
20212178,2021,6,Weekday,Day,No,No
20212020,2021,6,Weekday,Day,No,No
20213124,2021,6,Weekday,Day,No,No
20215148,2021,6,Weekday,Day,No,No
20211255,2021,6,Weekday,Day,No,No
20213125,2021,6,Weekday,Night,No,No
20217013,2021,6,Weekday,Night,No,No
20213072,2021,6,Weekday,Night,No,No
20214038,2021,6,Weekday,Night,No,No
20211134,2021,6,Weekday,Night,No,No
20213225,2021,6,Weekday,Night,No,No
20215045,2021,6,Weekday,Night,No,No
20211192,2021,5,Weekday,Night,No,No
20211053,2021,5,Weekday,Night,No,No
20215083,2021,5,Weekday,Day,No,No
20215011,2021,5,Weekday,Day,No,No
20215056,2021,5,Weekday,Day,No,No
20213158,2021,5,Weekday,Day,No,No
20213009,2021,5,Weekday,Day,No,No
20211129,2021,5,Weekday,Day,No,No
20213060,2021,5,Weekend,Night,No,No
20217011,2021,5,Weekend,Night,No,No
20213186,2021,5,Weekend,Night,No,No
20215053,2021,5,Weekend,Night,No,No
20213194,2021,5,Weekend,Night,No,No
20212104,2021,5,Weekday,Day,No,No
20214005,2021,5,Weekday,Day,No,No
20213209,2021,5,Weekday,Day,No,No
20213211,2021,5,Weekday,Day,No,No
20211209,2021,5,Weekday,Day,No,No
20216026,2021,5,Weekend,Night,No,No
20213091,2021,5,Weekend,Night,No,No
20217032,2021,5,Weekend,Night,No,No
20212190,2021,5,Weekend,Night,No,No
20211079,2021,5,Weekend,Night,No,No
20211257,2021,5,Weekend,Day,No,No
20212070,2021,5,Weekend,Day,No,No
20213203,2021,5,Weekend,Day,No,No
20215033,2021,5,Weekend,Day,No,No
20211111,2021,5,Weekend,Day,No,No
20211231,2021,5,Weekend,Day,No,No
20212169,2021,5,Weekend,Day,No,No
20211123,2021,5,Weekend,Day,No,No
20217001,2021,5,Weekend,Day,No,No
20214048,2021,5,Weekend,Day,No,No
20211258,2021,5,Weekend,Day,No,No
20211222,2021,5,Weekend,Night,No,No
20211022,2021,5,Weekend,Night,No,No
20216012,2021,5,Weekend,Night,No,No
20215068,2021,5,Weekend,Night,No,No
20215006,2021,5,Weekend,Night,No,No
20211034,2021,5,Weekend,Night,No,No
20217004,2021,5,Weekend,Night,No,No
20215100,2021,5,Weekend,Day,No,No
20211190,2021,5,Weekend,Day,No,No
20215036,2021,5,Weekend,Day,No,No
20215037,2021,5,Weekend,Day,No,No
20213193,2021,5,Weekend,Day,No,No
20213245,2021,5,Weekend,Day,No,No
20214057,2021,5,Weekend,Night,No,No
20215108,2021,5,Weekend,Night,No,No
20214019,2021,5,Weekend,Night,No,No
20211132,2021,5,Weekday,Night,No,No
20212125,2021,5,Weekday,Night,No,No
20213083,2021,5,Weekday,Day,No,No
20215124,2021,5,Weekday,Day,No,No
20215069,2021,5,Weekday,Day,No,No
20212086,2021,5,Weekday,Day,No,No
20213044,2021,5,Weekday,Day,No,No
20212025,2021,5,Weekday,Day,No,No
20215058,2021,5,Weekday,Day,No,No
20211226,2021,5,Weekday,Day,No,No
20213021,2021,5,Weekday,Day,No,No
20216003,2021,5,Weekday,Night,No,No
20212073,2021,5,Weekday,Night,No,No
20212138,2021,5,Weekday,Night,No,No
20211206,2021,5,Weekday,Night,No,No
20212131,2021,5,Weekday,Day,No,No
20213223,2021,5,Weekday,Day,No,No
20211043,2021,5,Weekday,Day,No,No
20215092,2021,5,Weekday,Day,No,No
20214088,2021,5,Weekday,Day,No,No
20211195,2021,5,Weekday,Day,No,No
20213114,2021,5,Weekday,Day,No,No
20212117,2021,5,Weekday,Night,No,No
20215090,2021,5,Weekday,Night,No,No
20212207,2021,5,Weekday,Day,No,No
20212174,2021,5,Weekday,Day,No,No
20212004,2021,5,Weekday,Night,No,No
20211001,2021,5,Weekday,Night,No,No
20213152,2021,4,Weekday,Night,No,Yes
20212091,2021,4,Weekday,Day,No,No
20216030,2021,4,Weekday,Day,No,No
20211083,2021,4,Weekday,Day,No,No
20212037,2021,4,Weekday,Day,No,No
20212105,2021,4,Weekday,Day,No,No
20217017,2021,4,Weekend,Night,No,Yes
20215094,2021,4,Weekend,Night,No,No
20214080,2021,4,Weekend,Night,No,No
20216002,2021,4,Weekend,Night,No,No
20211247,2021,4,Weekend,Night,No,Yes
20213050,2021,4,Weekend,Night,No,Yes
20215050,2021,4,Weekday,Day,No,No
20213059,2021,4,Weekday,Day,No,No
20213074,2021,4,Weekday,Day,No,Yes
20212054,2021,4,Weekday,Day,No,No
20215115,2021,4,Weekday,Day,No,Yes
20214040,2021,4,Weekday,Day,No,Yes
20212085,2021,4,Weekend,Night,No,No
20214093,2021,4,Weekend,Night,No,Yes
20211198,2021,4,Weekend,Night,No,Yes
20212094,2021,4,Weekend,Day,No,No
20212195,2021,4,Weekend,Day,No,Yes
20211007,2021,4,Weekend,Day,No,No
20215134,2021,4,Weekend,Day,No,Yes
20213055,2021,4,Weekend,Day,No,No
20214041,2021,4,Weekend,Day,No,No
20211005,2021,4,Weekend,Day,No,Yes
20212203,2021,4,Weekend,Day,No,Yes
20213089,2021,4,Weekend,Day,No,No
20211248,2021,4,Weekend,Day,No,No
20215093,2021,4,Weekend,Day,No,Yes
20212121,2021,4,Weekend,Night,No,No
20215003,2021,4,Weekend,Night,No,No
20211099,2021,4,Weekend,Night,No,No
20212163,2021,4,Weekend,Night,No,No
20213213,2021,4,Weekend,Day,No,No
20211188,2021,4,Weekend,Day,No,No
20211180,2021,4,Weekend,Day,No,No
20216023,2021,4,Weekend,Day,No,No
20213075,2021,4,Weekend,Day,No,Yes
20215136,2021,4,Weekend,Day,No,No
20213076,2021,4,Weekend,Night,No,No
20211016,2021,4,Weekend,Night,No,No
20211238,2021,4,Weekend,Night,No,No
20213168,2021,4,Weekend,Night,No,Yes
20213042,2021,4,Weekend,Night,No,No
20212040,2021,4,Weekday,Night,No,Yes
20211082,2021,4,Weekday,Day,No,Yes
20214083,2021,4,Weekday,Day,No,No
20213013,2021,4,Weekday,Day,No,No
20214042,2021,4,Weekday,Day,No,No
20216005,2021,4,Weekday,Day,No,Yes
20212065,2021,4,Weekday,Day,No,Yes
20211061,2021,4,Weekday,Day,No,Yes
20211067,2021,4,Weekday,Day,No,No
20215111,2021,4,Weekday,Day,No,No
20214065,2021,4,Weekday,Day,No,No
20216017,2021,4,Weekday,Day,No,No
20212101,2021,4,Weekday,Night,No,Yes
20216008,2021,4,Weekday,Night,No,No
20211137,2021,4,Weekday,Night,No,No
20211060,2021,4,Weekday,Night,No,No
20211033,2021,4,Weekday,Night,No,No
20211084,2021,4,Weekday,Day,No,No
20215039,2021,4,Weekday,Day,No,No
20211117,2021,4,Weekday,Day,No,No
20212045,2021,4,Weekday,Day,No,No
20213108,2021,4,Weekday,Day,No,No
20214090,2021,4,Weekday,Day,No,No
20213234,2021,4,Weekday,Night,No,No
20218010,2021,4,Weekday,Night,No,No
20211240,2021,4,Weekday,Night,No,No
20211098,2021,4,Weekday,Day,No,No
20213220,2021,4,Weekday,Day,No,No
